rgt,cycle,trans_type,lat_req,lon_req,asc_req,lon_actual,lat_actual,asc_actual,trans_file,crr_id,tdif,conflict,priority,accept,,,,
703,0,1,13.513,148.68,1,,,,V2.0,,,,1,y,,,,
703,0,0,-43.311,142.6,1,,,,V2.0,,,,1,y,,,,
703,0,1,-26.509,-41.785,0,,,,V2.0,,,,1,y,,,,
704,0,0,2.8855,-44.8,0,,,,V2.0,,,,1,y,,,,
704,0,1,71.458,134.33,1,,,,V2.0,,,,1,y,,,,
704,0,0,-37.915,119.67,1,,,,V2.0,,,,1,y,,,,
704,0,1,-46.534,-62.983,0,,,,V2.0,,,,1,y,,,,
705,0,0,24.958,-70.686,0,,,,V2.0,,,,1,y,,,,
705,0,1,38.049,-72.174,0,,,,V2.0,,,,1,y,,,,
705,0,0,61.898,-75.913,0,,,,V2.0,,,,1,y,,,,
705,0,1,75.241,112.59,1,,,,V2.0,,,,1,y,,,,
705,0,0,-6.8038,99.399,1,,,,V2.0,,,,1,y,,,,
706,0,1,11.841,-92.939,0,,,,V2.0,,,,1,y,,,,
706,0,0,65.38,-100.38,0,,,,V2.0,,,,1,y,,,,
706,0,1,73.198,87.863,1,,,,V2.0,,,,1,y,,,,
706,0,0,4.3997,76.902,1,,,,V2.0,,,,1,y,,,,
707,0,1,28.147,-118.27,0,,,,V2.0,,,,1,y,,,,
707,0,0,70.12,-125.47,0,,,,V2.0,,,,1,y,,,,
707,0,1,69.255,62.641,1,,,,V2.0,,,,1,y,,,,
707,0,0,12.404,54.089,1,,,,V2.0,,,,1,y,,,,
707,0,1,-30.188,-135.86,0,,,,V2.0,,,,1,y,,,,
707,0,0,-5.86722,-138.40042,0,,,,V2.0,,,,1,y,,,,
708,0,1,56.66,-145.72,0,,,,V2.0,,,,1,y,,,,
708,0,0,70.595,-149.28,0,,,,V2.0,,,,1,y,,,,
708,0,1,68.306,38.71,1,,,,V2.0,,,,1,y,,,,
708,0,0,-37.422,25.25,1,,,,V2.0,,,,1,y,,,,
708,0,1,-30.663,-159.42,0,,,,V2.0,,,,1,y,,,,
709,0,0,18.08,-164.44,0,,,,V2.0,,,,1,y,,,,
709,0,1,68.936,15.3,1,,,,V2.0,,,,1,y,,,,
709,0,0,-2.002,5.4028,1,,,,V2.0,,,,1,y,,,,
709,0,1,-43.215,178.47,0,,,,V2.0,,,,1,y,,,,
710,0,0,13.758,172.39,0,,,,V2.0,,,,1,y,,,,
710,0,1,56.343,167.09,0,,,,V2.0,,,,1,y,,,,
710,0,0,69.49,163.88,0,,,,V2.0,,,,1,y,,,,
710,0,1,33.502,-14.51,1,,,,V2.0,,,,1,y,,,,
710,0,0,7.4418,-17.271,1,,,,V2.0,,,,1,y,,,,
710,0,1,-37.02,154.08,0,,,,V2.0,,,,1,y,,,,
711,0,0,13.53,148.79,0,,,,V2.0,,,,1,y,,,,
711,0,1,38.529,146.05,0,,,,V2.0,,,,1,y,,,,
711,0,0,71.388,139.55,0,,,,V2.0,,,,1,y,,,,
711,0,1,1.3538,-41.5,1,,,,V2.0,,,,1,y,,,,
711,0,0,-26.928,-44.406,1,,,,V2.0,,,,1,y,,,,
711,0,1,-34.948,130.21,0,,,,V2.0,,,,1,y,,,,
712,0,0,74.225,114.6,0,,,,V2.0,,,,1,y,,,,
712,0,1,22.152,-62.999,1,,,,V2.0,,,,1,y,,,,
712,0,0,-58.506,-72.343,1,,,,V2.0,,,,1,y,,,,
712,0,1,-8.9452,103.81,0,,,,V2.0,,,,1,y,,,,
713,0,0,75.326,90.354,0,,,,V2.0,,,,1,y,,,,
713,0,1,57.532,-81.983,1,,,,V2.0,,,,1,y,,,,
713,0,0,8.7178,-88.001,1,,,,V2.0,,,,1,y,,,,
714,0,1,4.6432,78.829,0,,,,V2.0,,,,1,y,,,,
714,0,0,69.808,69.302,0,,,,V2.0,,,,1,y,,,,
714,0,1,67.2,-103.36,1,,,,V2.0,,,,1,y,,,,
714,0,0,19.603,-110.51,1,,,,V2.0,,,,1,y,,,,
715,0,1,12.956,54.37,0,,,,V2.0,,,,1,y,,,,
715,0,0,68.063,46.267,0,,,,V2.0,,,,1,y,,,,
715,0,1,70.682,-125.8,1,,,,V2.0,,,,1,y,,,,
715,0,0,47.851,-130.79,1,,,,V2.0,,,,1,y,,,,
715,0,1,-6.97138,-136.81344,1,,,,V2.0,,,,1,y,,,,
715,0,0,-30.574,-139.29,1,,,,V2.0,,,,1,y,,,,
715,0,1,-28.756,35.026,0,,,,V2.0,,,,1,y,,,,
716,0,0,70.433,21.827,0,,,,V2.0,,,,1,y,,,,
716,0,1,66.92432709,-150.6699236,1,,,,V2.0,,,,1,y,,,,
716,0,0,53.254,-153.58,1,,,,V2.0,,,,1,y,,,,
716,0,1,26.8,-156.98,1,,,,V2.0,,,,1,y,,,,
716,0,0,-30.737,-162.93,1,,,,V2.0,,,,1,y,,,,
716,0,1,-6.7188,9.109,0,,,,V2.0,,,,1,y,,,,
717,0,0,57.136,1.6128,0,,,,V2.0,,,,1,y,,,,
717,0,1,2.8005,176.93,1,,,,V2.0,,,,1,y,,,,
717,0,0,-50.432,170.93,1,,,,V2.0,,,,1,y,,,,
718,0,1,69.566,162.94,1,,,,V2.0,,,,1,y,,,,
718,0,0,48.474,158.45,1,,,,V2.0,,,,1,y,,,,
718,0,1,11.275,154.16,1,,,,V2.0,,,,1,y,,,,
718,0,0,-47.273,147.77,1,,,,V2.0,,,,1,y,,,,
718,0,1,-16.139,-37.171,0,,,,V2.0,,,,1,y,,,,
718,0,0,-0.14892,-38.786,0,,,,V2.0,,,,1,y,,,,
719,0,1,72.246,140.38,1,,,,V2.0,,,,1,y,,,,
719,0,0,28.862,132.39,1,,,,V2.0,,,,1,y,,,,
719,0,1,6.4708,130.06,1,,,,V2.0,,,,1,y,,,,
719,0,0,-36.802,125.51,1,,,,V2.0,,,,1,y,,,,
719,0,1,-42.093,-57.866,0,,,,V2.0,,,,1,y,,,,
720,0,0,22.248,-64.687,0,,,,V2.0,,,,1,y,,,,
720,0,1,40.924,-66.821,0,,,,V2.0,,,,1,y,,,,
720,0,0,61.587,-70.135,0,,,,V2.0,,,,1,y,,,,
720,0,1,73.033,117.12,1,,,,V2.0,,,,1,y,,,,
720,0,0,-10.487,104.74,1,,,,V2.0,,,,1,y,,,,
721,0,1,8.1613,-86.857,0,,,,V2.0,,,,1,y,,,,
721,0,0,61.738,-93.782,0,,,,V2.0,,,,1,y,,,,
721,0,1,77.3749,96.1654,1,,,,V2.0,,,,1,y,,,,
721,0,0,13.842,83.565,1,,,,V2.0,,,,1,y,,,,
722,0,1,19.195,-111.6,0,,,,V2.0,,,,1,y,,,,
722,0,0,70.277,-119.82,0,,,,V2.0,,,,1,y,,,,
722,0,1,68.625,68.137,1,,,,V2.0,,,,1,y,,,,
722,0,0,21.682,60.758,1,,,,V2.0,,,,1,y,,,,
722,0,1,-30.986,-130.06,0,,,,V2.0,,,,1,y,,,,
722,0,0,-11.039,-132.17,0,,,,V2.0,,,,1,y,,,,
723,0,1,56.182,-139.92,0,,,,V2.0,,,,1,y,,,,
723,0,0,69.645,-143.21,0,,,,V2.0,,,,1,y,,,,
723,0,1,66.57,43.892,1,,,,V2.0,,,,1,y,,,,
723,0,0,-33.443,31.431,1,,,,V2.0,,,,1,y,,,,
723,0,1,-31.939,-153.57,0,,,,V2.0,,,,1,y,,,,
724,0,0,27.669,-159.75,0,,,,V2.0,,,,1,y,,,,
724,0,1,70.045,21.398,1,,,,V2.0,,,,1,y,,,,
724,0,0,-8.7162,10.439,1,,,,V2.0,,,,1,y,,,,
724,0,1,-31.775,-177.21,0,,,,V2.0,,,,1,y,,,,
725,0,0,2.7191,179.21,0,,,,V2.0,,,,1,y,,,,
725,0,1,63.083,-4.2482,1,,,,V2.0,,,,1,y,,,,
725,0,0,3.119,-11.994,1,,,,V2.0,,,,1,y,,,,
725,0,1,-25.59119,158.48951,0,,,,V2.0,,,,1,y,,,,
726,0,0,9.6011,154.9,0,,,,V2.0,,,,1,y,,,,
726,0,1,54.757,149.46,0,,,,V2.0,,,,1,y,,,,
726,0,0,71.858,145.06,0,,,,V2.0,,,,1,y,,,,
726,0,1,-39.4,136.46,0,,,,V2.0,,,,1,y,,,,
727,0,0,8.1654,131.43,0,,,,V2.0,,,,1,y,,,,
727,0,1,24.321,129.76,0,,,,V2.0,,,,1,y,,,,
727,0,0,73.121,120.87,0,,,,V2.0,,,,1,y,,,,
727,0,1,11.598,-58.379,1,,,,V2.0,,,,1,y,,,,
727,0,0,-49.648,-65.14,1,,,,V2.0,,,,1,y,,,,
727,0,1,-11.665,109.8,0,,,,V2.0,,,,1,y,,,,
728,0,0,75.638,95.87,0,,,,V2.0,,,,1,y,,,,
728,0,1,61.183,-75.542,1,,,,V2.0,,,,1,y,,,,
728,0,0,4.0799,-82.756,1,,,,V2.0,,,,1,y,,,,
729,0,1,13.443,83.651,0,,,,V2.0,,,,1,y,,,,
729,0,0,70.279,74.842,0,,,,V2.0,,,,1,y,,,,
729,0,1,64.514,-98.385,1,,,,V2.0,,,,1,y,,,,
729,0,0,15.609,-105.21,1,,,,V2.0,,,,1,y,,,,
730,0,1,16.96,59.67,0,,,,V2.0,,,,1,y,,,,
730,0,0,67.592,52.125,0,,,,V2.0,,,,1,y,,,,
730,0,1,69.417,-120.55,1,,,,V2.0,,,,1,y,,,,
730,0,0,39.569,-126.18,1,,,,V2.0,,,,1,y,,,,
730,0,1,-12.387,-131.65,1,,,,V2.0,,,,1,y,,,,
730,0,0,-31.213,-133.65,1,,,,V2.0,,,,1,y,,,,
730,0,1,-21.099,39.91,0,,,,V2.0,,,,1,y,,,,
731,0,0,70.429,27.54,0,,,,V2.0,,,,1,y,,,,
731,0,1,69.738,-144.05,1,,,,V2.0,,,,1,y,,,,
731,0,0,56.594,-147.3,1,,,,V2.0,,,,1,y,,,,
731,0,1,16.413,-152.37,1,,,,V2.0,,,,1,y,,,,
731,0,0,-31.687,-157.33,1,,,,V2.0,,,,1,y,,,,
731,0,1,-38.304,18.225,0,,,,V2.0,,,,1,y,,,,
732,0,0,63.473,5.9961,0,,,,V2.0,,,,1,y,,,,
732,0,1,10.488,-176.59,1,,,,V2.0,,,,1,y,,,,
732,0,0,-45.515,177.35,1,,,,V2.0,,,,1,y,,,,
733,0,1,2.2347,-9.6959,0,,,,V2.0,,,,1,y,,,,
733,0,0,31.821,-12.786,0,,,,V2.0,,,,1,y,,,,
733,0,1,69.098,168.49,1,,,,V2.0,,,,1,y,,,,
733,0,0,54.838,165.16,1,,,,V2.0,,,,1,y,,,,
733,0,1,12.402,159.99,1,,,,V2.0,,,,1,y,,,,
733,0,0,-14.954,157.23,1,,,,V2.0,,,,1,y,,,,
734,0,1,72.093,146.02,1,,,,V2.0,,,,1,y,,,,
734,0,0,30.623,138.3,1,,,,V2.0,,,,1,y,,,,
734,0,1,5.0344,135.62,1,,,,V2.0,,,,1,y,,,,
734,0,0,-35.844,131.34,1,,,,V2.0,,,,1,y,,,,
734,0,1,-38.921,-52.555,0,,,,V2.0,,,,1,y,,,,
735,0,0,11.046,-57.82,0,,,,V2.0,,,,1,y,,,,
735,0,1,42.194,-61.273,0,,,,V2.0,,,,1,y,,,,
735,0,0,60.314,-64.154,0,,,,V2.0,,,,1,y,,,,
735,0,1,73.196,122.91,1,,,,V2.0,,,,1,y,,,,
735,0,0,-11.921,110.3,1,,,,V2.0,,,,1,y,,,,
735,0,1,-13.263,-78.994,0,,,,V2.0,,,,1,y,,,,
736,0,0,59.356,-87.573,0,,,,V2.0,,,,1,y,,,,
736,0,1,71.8889,98.6868,1,,,,V2.0,,,,1,y,,,,
736,0,0,18.165,89.719,1,,,,V2.0,,,,1,y,,,,
737,0,1,15.194,-105.48,0,,,,V2.0,,,,1,y,,,,
737,0,0,67.904,-113.3,0,,,,V2.0,,,,1,y,,,,
737,0,1,68.313,73.744,1,,,,V2.0,,,,1,y,,,,
737,0,0,20.407,66.334,1,,,,V2.0,,,,1,y,,,,
738,0,1,49.504,-133.13,0,,,,V2.0,,,,1,y,,,,
738,0,0,68.851,-137.23,0,,,,V2.0,,,,1,y,,,,
738,0,1,67.84,49.979,1,,,,V2.0,,,,1,y,,,,
738,0,0,-20.85,38.523,1,,,,V2.0,,,,1,y,,,,
738,0,1,-31.466,-147.91,0,,,,V2.0,,,,1,y,,,,
739,0,0,13.912,-152.59,0,,,,V2.0,,,,1,y,,,,
739,0,1,53.32,-157.35,0,,,,V2.0,,,,1,y,,,,
739,0,0,70.431,-161.41,0,,,,V2.0,,,,1,y,,,,
739,0,1,70.997,27.47,1,,,,V2.0,,,,1,y,,,,
739,0,0,-30.417,13.865,1,,,,V2.0,,,,1,y,,,,
739,0,1,-32.417,-171.42,0,,,,V2.0,,,,1,y,,,,
740,0,0,13.756,-176.19,0,,,,V2.0,,,,1,y,,,,
740,0,1,58.65,0.51417,1,,,,V2.0,,,,1,y,,,,
740,0,0,0.88457,-6.508,1,,,,V2.0,,,,1,y,,,,
740,0,1,-51.458,167.45,0,,,,V2.0,,,,1,y,,,,
741,0,0,14.002,160.15,0,,,,V2.0,,,,1,y,,,,
741,0,1,46.491,156.43,0,,,,V2.0,,,,1,y,,,,
741,0,0,71.385,150.97,0,,,,V2.0,,,,1,y,,,,
741,0,1,-42.416,142.55,0,,,,V2.0,,,,1,y,,,,
742,0,0,5.1197,137.44,0,,,,V2.0,,,,1,y,,,,
742,0,1,29.588,134.89,0,,,,V2.0,,,,1,y,,,,
742,0,0,73.274,126.51,0,,,,V2.0,,,,1,y,,,,
742,0,1,9.3618,-52.895,1,,,,V2.0,,,,1,y,,,,
742,0,0,-42.034,-58.38,1,,,,V2.0,,,,1,y,,,,
742,0,1,-38.767,118.47,0,,,,V2.0,,,,1,y,,,,
743,0,0,76.346,101.11,0,,,,V2.0,,,,1,y,,,,
743,0,1,60.869,-69.898,1,,,,V2.0,,,,1,y,,,,
743,0,0,-14.312,-78.896,1,,,,V2.0,,,,1,y,,,,
744,0,1,18.239,88.869,0,,,,V2.0,,,,1,y,,,,
744,0,0,70.592,80.434,0,,,,V2.0,,,,1,y,,,,
744,0,1,61.983,-93.278,1,,,,V2.0,,,,1,y,,,,
744,0,0,13.21,-99.747,1,,,,V2.0,,,,1,y,,,,
745,0,1,21.754,64.88,0,,,,V2.0,,,,1,y,,,,
745,0,0,68.378,57.588,0,,,,V2.0,,,,1,y,,,,
745,0,1,69.737,-114.73,1,,,,V2.0,,,,1,y,,,,
745,0,0,31.117,-121.46,1,,,,V2.0,,,,1,y,,,,
745,0,1,-15.899,-126.3,1,,,,V2.0,,,,1,y,,,,
745,0,0,-31.05,-127.92,1,,,,V2.0,,,,1,y,,,,
745,0,1,-29.235,46.499,0,,,,V2.0,,,,1,y,,,,
746,0,0,67.429,34.262,0,,,,V2.0,,,,1,y,,,,
746,0,1,69.262,-138.51,1,,,,V2.0,,,,1,y,,,,
746,0,0,56.591,-141.59,1,,,,V2.0,,,,1,y,,,,
746,0,1,4.2491,-147.89,1,,,,V2.0,,,,1,y,,,,
746,0,0,-31.053,-151.54,1,,,,V2.0,,,,1,y,,,,
746,0,1,-37.825,23.876,0,,,,V2.0,,,,1,y,,,,
747,0,0,64.894,11.35,0,,,,V2.0,,,,1,y,,,,
747,0,1,21.37,-169.76,1,,,,V2.0,,,,1,y,,,,
747,0,0,-32.326,-175.31,1,,,,V2.0,,,,1,y,,,,
748,0,1,1.7501,-3.9378,0,,,,V2.0,,,,1,y,,,,
748,0,0,58.241,-10.795,0,,,,V2.0,,,,1,y,,,,
748,0,1,17.206,166.19,1,,,,V2.0,,,,1,y,,,,
748,0,0,-26.28,161.75,1,,,,V2.0,,,,1,y,,,,
749,0,1,71.308,151.4,1,,,,V2.0,,,,1,y,,,,
749,0,0,55.949,147.44,1,,,,V2.0,,,,1,y,,,,
749,0,1,3.1165,141.14,1,,,,V2.0,,,,1,y,,,,
749,0,0,-39.655,136.58,1,,,,V2.0,,,,1,y,,,,
749,0,1,-32.246,-47.635,0,,,,V2.0,,,,1,y,,,,
750,0,0,9.1227,-51.916,0,,,,V2.0,,,,1,y,,,,
750,0,1,72.726,128.39,1,,,,V2.0,,,,1,y,,,,
750,0,0,-35.205,113.5,1,,,,V2.0,,,,1,y,,,,
750,0,1,-58.879,-67.459,0,,,,V2.0,,,,1,y,,,,
751,0,0,55.712,-81.183,0,,,,V2.0,,,,1,y,,,,
751,0,1,77.2793,107.5126,1,,,,V2.0,,,,1,y,,,,
751,0,0,2.157,93.807,1,,,,V2.0,,,,1,y,,,,
752,0,1,13.274,-99.573,0,,,,V2.0,,,,1,y,,,,
752,0,0,65.056,-106.78,0,,,,V2.0,,,,1,y,,,,
752,0,1,70.682,80.288,1,,,,V2.0,,,,1,y,,,,
752,0,0,16.728,71.662,1,,,,V2.0,,,,1,y,,,,
753,0,1,44.888,-126.77,0,,,,V2.0,,,,1,y,,,,
753,0,0,70.272,-132.02,0,,,,V2.0,,,,1,y,,,,
753,0,1,68.156,55.789,1,,,,V2.0,,,,1,y,,,,
753,0,0,-28.822,43.374,1,,,,V2.0,,,,1,y,,,,
753,0,1,-31.786,-142.17,0,,,,V2.0,,,,1,y,,,,
753,0,0,-1.2861,-145.35,0,,,,V2.0,,,,1,y,,,,
754,0,1,53.319,-151.64,0,,,,V2.0,,,,1,y,,,,
754,0,0,70.868,-155.87,0,,,,V2.0,,,,1,y,,,,
754,0,1,69.261,32.539,1,,,,V2.0,,,,1,y,,,,
754,0,0,-37.893,18.704,1,,,,V2.0,,,,1,y,,,,
754,0,1,-31.941,-165.77,0,,,,V2.0,,,,1,y,,,,
755,0,0,18.234,-170.94,0,,,,V2.0,,,,1,y,,,,
755,0,1,62.455,7.0259,1,,,,V2.0,,,,1,y,,,,
755,0,0,1.6847,-0.71758,1,,,,V2.0,,,,1,y,,,,
755,0,1,-49.085,172.8,0,,,,V2.0,,,,1,y,,,,
756,0,0,17.119,165.55,0,,,,V2.0,,,,1,y,,,,
756,0,1,50.943,161.5,0,,,,V2.0,,,,1,y,,,,
756,0,0,70.595,156.99,0,,,,V2.0,,,,1,y,,,,
756,0,1,-47.494,148.95,0,,,,V2.0,,,,1,y,,,,
757,0,0,10.879,142.57,0,,,,V2.0,,,,1,y,,,,
757,0,1,28.788,140.69,0,,,,V2.0,,,,1,y,,,,
757,0,0,71.225,133.12,0,,,,V2.0,,,,1,y,,,,
757,0,1,3.279,-47.796,1,,,,V2.0,,,,1,y,,,,
757,0,0,-36.156,-51.944,1,,,,V2.0,,,,1,y,,,,
757,0,1,-37.974,124.08,0,,,,V2.0,,,,1,y,,,,
758,0,0,74.691,107.86,0,,,,V2.0,,,,1,y,,,,
758,0,1,61.818,-63.981,1,,,,V2.0,,,,1,y,,,,
758,0,0,40.996,-67.336,1,,,,V2.0,,,,1,y,,,,
758,0,1,22.958,-69.402,1,,,,V2.0,,,,1,y,,,,
758,0,0,-20.384,-73.814,1,,,,V2.0,,,,1,y,,,,
758,0,1,-3.9955,96.824,0,,,,V2.0,,,,1,y,,,,
759,0,0,72.328,85.429,0,,,,V2.0,,,,1,y,,,,
759,0,1,58.65,-88.261,1,,,,V2.0,,,,1,y,,,,
759,0,0,11.766,-94.182,1,,,,V2.0,,,,1,y,,,,
760,0,1,17.275,71.058,0,,,,V2.0,,,,1,y,,,,
760,0,0,69.011,63.09,0,,,,V2.0,,,,1,y,,,,
760,0,1,66.258,-110.12,1,,,,V2.0,,,,1,y,,,,
760,0,0,24.566,-116.47,1,,,,V2.0,,,,1,y,,,,
761,0,1,0.63001,49.121,0,,,,V2.0,,,,1,y,,,,
761,0,0,67.113,40.068,0,,,,V2.0,,,,1,y,,,,
761,0,1,69.893,-132.58,1,,,,V2.0,,,,1,y,,,,
761,0,0,53.256,-136.45,1,,,,V2.0,,,,1,y,,,,
761,0,1,-3.1125,-142.92,1,,,,V2.0,,,,1,y,,,,
761,0,0,-30.417,-145.76,1,,,,V2.0,,,,1,y,,,,
761,0,1,-36.078,29.376,0,,,,V2.0,,,,1,y,,,,
762,0,0,69.643,15.625,0,,,,V2.0,,,,1,y,,,,
762,0,1,25.041,-163.66,1,,,,V2.0,,,,1,y,,,,
762,0,0,-32.332,-169.6,1,,,,V2.0,,,,1,y,,,,
763,0,1,2.0681,1.7404,0,,,,V2.0,,,,1,y,,,,
763,0,0,66.004,-6.8567,0,,,,V2.0,,,,1,y,,,,
763,0,1,16.407,171.82,1,,,,V2.0,,,,1,y,,,,
763,0,0,-32.968,166.71,1,,,,V2.0,,,,1,y,,,,
764,0,1,70.677,156.86,1,,,,V2.0,,,,1,y,,,,
764,0,0,55.631,153.09,1,,,,V2.0,,,,1,y,,,,
764,0,1,11.599,147.71,1,,,,V2.0,,,,1,y,,,,
764,0,0,-42.512,141.93,1,,,,V2.0,,,,1,y,,,,
764,0,1,-27.79,-42.424,0,,,,V2.0,,,,1,y,,,,
765,0,0,3.0394,-45.594,0,,,,V2.0,,,,1,y,,,,
765,0,1,71.306,133.49,1,,,,V2.0,,,,1,y,,,,
765,0,0,-38.544,118.81,1,,,,V2.0,,,,1,y,,,,
765,0,1,-46.382,-63.782,0,,,,V2.0,,,,1,y,,,,
766,0,0,24.959,-71.465,0,,,,V2.0,,,,1,y,,,,
766,0,1,37.252,-72.856,0,,,,V2.0,,,,1,y,,,,
766,0,0,61.105,-76.518,0,,,,V2.0,,,,1,y,,,,
766,0,1,74.77,111.54,1,,,,V2.0,,,,1,y,,,,
766,0,0,-5.6845,98.733,1,,,,V2.0,,,,1,y,,,,
767,0,1,11.841,-93.717,0,,,,V2.0,,,,1,y,,,,
767,0,0,66.171,-101.37,0,,,,V2.0,,,,1,y,,,,
767,0,1,72.252,86.647,1,,,,V2.0,,,,1,y,,,,
767,0,0,4.5595,76.139,1,,,,V2.0,,,,1,y,,,,
768,0,1,27.183,-118.94,0,,,,V2.0,,,,1,y,,,,
768,0,0,69.325,-125.97,0,,,,V2.0,,,,1,y,,,,
768,0,1,68.946,61.757,1,,,,V2.0,,,,1,y,,,,
768,0,0,8.7292,52.939,1,,,,V2.0,,,,1,y,,,,
768,0,1,-30.831,-136.56,0,,,,V2.0,,,,1,y,,,,
768,0,0,-4.8064,-139.29,0,,,,V2.0,,,,1,y,,,,
769,0,1,57.13,-146.59,0,,,,V2.0,,,,1,y,,,,
769,0,0,70.589,-150.05,0,,,,V2.0,,,,1,y,,,,
769,0,1,66.731,37.451,1,,,,V2.0,,,,1,y,,,,
769,0,0,-37.575,24.453,1,,,,V2.0,,,,1,y,,,,
769,0,1,-31.624,-160.09,0,,,,V2.0,,,,1,y,,,,
770,0,0,18.554,-165.27,0,,,,V2.0,,,,1,y,,,,
770,0,1,66.096,13.653,1,,,,V2.0,,,,1,y,,,,
770,0,0,0.5639,4.8809,1,,,,V2.0,,,,1,y,,,,
770,0,1,-45.124,177.95,0,,,,V2.0,,,,1,y,,,,
771,0,0,15.199,171.46,0,,,,V2.0,,,,1,y,,,,
771,0,1,55.55,166.45,0,,,,V2.0,,,,1,y,,,,
771,0,0,69.581,163.07,0,,,,V2.0,,,,1,y,,,,
771,0,1,-37.655,153.38,0,,,,V2.0,,,,1,y,,,,
772,0,0,11.845,148.18,0,,,,V2.0,,,,1,y,,,,
772,0,1,39.167,145.19,0,,,,V2.0,,,,1,y,,,,
772,0,0,71.704,138.64,0,,,,V2.0,,,,1,y,,,,
772,0,1,1.3528,-42.278,1,,,,V2.0,,,,1,y,,,,
772,0,0,-27.566,-45.255,1,,,,V2.0,,,,1,y,,,,
772,0,1,-36.06,129.56,0,,,,V2.0,,,,1,y,,,,
773,0,0,73.433,114.23,0,,,,V2.0,,,,1,y,,,,
773,0,1,22.158,-63.777,1,,,,V2.0,,,,1,y,,,,
773,0,0,-58.185,-73.059,1,,,,V2.0,,,,1,y,,,,
773,0,1,-9.4308,103.08,0,,,,V2.0,,,,1,y,,,,
774,0,0,75.006,89.768,0,,,,V2.0,,,,1,y,,,,
774,0,1,57.538,-82.761,1,,,,V2.0,,,,1,y,,,,
774,0,0,9.3636,-88.715,1,,,,V2.0,,,,1,y,,,,
775,0,1,4.6371,78.051,0,,,,V2.0,,,,1,y,,,,
775,0,0,68.539,68.958,0,,,,V2.0,,,,1,y,,,,
775,0,1,65.782,-104.54,1,,,,V2.0,,,,1,y,,,,
775,0,0,18.809,-111.37,1,,,,V2.0,,,,1,y,,,,
776,0,1,10.716,53.819,0,,,,V2.0,,,,1,y,,,,
776,0,0,66.482,45.963,0,,,,V2.0,,,,1,y,,,,
776,0,1,69.577,-126.98,1,,,,V2.0,,,,1,y,,,,
776,0,0,48.645,-131.45,1,,,,V2.0,,,,1,y,,,,
776,0,1,-6.1513,-137.51,1,,,,V2.0,,,,1,y,,,,
776,0,0,-30.575,-140.07,1,,,,V2.0,,,,1,y,,,,
776,0,1,-30.667,34.461,0,,,,V2.0,,,,1,y,,,,
777,0,0,70.591,20.988,0,,,,V2.0,,,,1,y,,,,
777,0,1,70.8606,-150.1193,1,,,,V2.0,,,,1,y,,,,
777,0,0,52.935,-154.41,1,,,,V2.0,,,,1,y,,,,
777,0,1,26.959,-157.74,1,,,,V2.0,,,,1,y,,,,
777,0,0,-31.375,-163.78,1,,,,V2.0,,,,1,y,,,,
777,0,1,-3.6788,8.0255,0,,,,V2.0,,,,1,y,,,,
778,0,0,58.082,0.65699,0,,,,V2.0,,,,1,y,,,,
778,0,1,4.7264,176.34,1,,,,V2.0,,,,1,y,,,,
778,0,0,-50.269,170.18,1,,,,V2.0,,,,1,y,,,,
779,0,1,68.624,161.84,1,,,,V2.0,,,,1,y,,,,
779,0,0,47.843,157.58,1,,,,V2.0,,,,1,y,,,,
779,0,1,11.761,153.43,1,,,,V2.0,,,,1,y,,,,
779,0,0,-47.426,146.97,1,,,,V2.0,,,,1,y,,,,
780,0,1,71.305,139.2,1,,,,V2.0,,,,1,y,,,,
780,0,0,26.312,131.33,1,,,,V2.0,,,,1,y,,,,
780,0,1,7.2767,129.36,1,,,,V2.0,,,,1,y,,,,
780,0,0,-37.273,124.68,1,,,,V2.0,,,,1,y,,,,
780,0,1,-42.575,-58.583,0,,,,V2.0,,,,1,y,,,,
781,0,0,22.082,-65.448,0,,,,V2.0,,,,1,y,,,,
781,0,1,41.078,-67.619,0,,,,V2.0,,,,1,y,,,,
781,0,0,61.422,-70.878,0,,,,V2.0,,,,1,y,,,,
781,0,1,72.881,116.27,1,,,,V2.0,,,,1,y,,,,
781,0,0,-9.8419,104.02,1,,,,V2.0,,,,1,y,,,,
782,0,1,8.8019,-87.7,0,,,,V2.0,,,,1,y,,,,
782,0,0,62.055,-94.631,0,,,,V2.0,,,,1,y,,,,
782,0,1,71.1652,91.8986,1,,,,V2.0,,,,1,y,,,,
782,0,0,13.202,82.721,1,,,,V2.0,,,,1,y,,,,
783,0,1,19.516,-112.41,0,,,,V2.0,,,,1,y,,,,
783,0,0,69.804,-120.42,0,,,,V2.0,,,,1,y,,,,
783,0,1,67.201,66.913,1,,,,V2.0,,,,1,y,,,,
783,0,0,16.884,59.479,1,,,,V2.0,,,,1,y,,,,
783,0,1,-30.985,-130.84,0,,,,V2.0,,,,1,y,,,,
783,0,0,-9.9194,-133.06,0,,,,V2.0,,,,1,y,,,,
784,0,1,56.811,-140.82,0,,,,V2.0,,,,1,y,,,,
784,0,0,69.956,-144.1,0,,,,V2.0,,,,1,y,,,,
784,0,1,65.942,42.937,1,,,,V2.0,,,,1,y,,,,
784,0,0,-35.029,30.468,1,,,,V2.0,,,,1,y,,,,
784,0,1,-31.148,-154.44,0,,,,V2.0,,,,1,y,,,,
785,0,0,26.865,-160.44,0,,,,V2.0,,,,1,y,,,,
785,0,1,69.576,20.451,1,,,,V2.0,,,,1,y,,,,
